package	rank	percentile
pymp-pypi	2911	97.37461897250309
sqlalchemy-continuum	2912	97.37579016716069
zstd	2913	97.37696043474149
draftjs-exporter	2914	97.37812924372146
python-redis	2915	97.37929339259541
sudachipy	2916	97.3804573066099
forex-python	2917	97.3816202441035
readability-lxml	2918	97.38278283548844
hass-nabucasa	2919	97.38394452451861
azure-mgmt-documentdb	2920	97.38510549660941
c7n	2921	97.38626546745726
doublemetaphone	2922	97.38742540122205
flake8-mutable	2923	97.38858424721673
piexif	2924	97.3897393230991
unidiff	2925	97.39089395398462
wordsegment	2926	97.39204846125989
django-cookies-samesite	2927	97.39320277075876
validator-collection	2928	97.3943561779029
polygon-geohasher	2929	97.39550889282971
akshare	2930	97.39666076720688
pycognito	2931	97.39781207297695
os-win	2932	97.39896279777889
dataproperty	2933	97.4001129786958
django-recaptcha	2934	97.40126160212367
notify2	2935	97.4024101019413
flake8-tidy-imports	2936	97.40355845342665
factor-analyzer	2937	97.4047066565797
facepy	2938	97.40585417987646
thespian	2939	97.40700024457237
artifactory	2940	97.40814608676986
ryu	2941	97.40929089064134
luqum	2942	97.41043544729234
pylint-quotes	2943	97.41157990505515
ovsdbapp	2944	97.41272348518525
pilkit	2945	97.4138660517114
zipcodes	2946	97.41500804963043
drf-jwt	2947	97.41614406481389
python-barcode	2948	97.41727910347645
pytest-profiling	2949	97.41841364769806
django-imagekit	2950	97.41954749970232
pybigquery	2951	97.4206811539302
exchangelib	2952	97.42181443732736
xdg	2953	97.42294648462213
fake-factory	2954	97.42407772845034
pytest-subtests	2955	97.42520870033601
os-brick	2956	97.4263391036146
pyobjc-framework-quartz	2957	97.42746869106561
cs18-sidecar	2958	97.42859810546227
sqlalchemy-serializer	2959	97.42972143823516
dictionaries	2960	97.43084415295685
lupa	2961	97.43196647212578
python-rest-client	2962	97.43308876657265
os-ken	2963	97.43421106101952
pyexasol	2964	97.4353322182522
aimmo	2965	97.43645317770849
formencode	2966	97.43757407535966
databand	2967	97.43869412010018
privex-pyjwt	2968	97.43981383109306
oset	2969	97.44093346791979
dbnd-airflow	2970	97.44205197989334
pyroma	2971	97.44317026936845
dbnd-docker	2972	97.44428845995537
whatthepatch	2973	97.44540636623876
zope-container	2974	97.44652421071702
django-revproxy	2975	97.4476415607543
business-rules	2976	97.44875883662546
tslearn	2977	97.44987521014187
mesh-tensorflow	2978	97.45099110157834
libpymath	2979	97.4521058928837
aws-cdk-aws-lambda-event-sources	2980	97.45321676574444
colander	2981	97.45432646430791
pykcs11	2982	97.4554352357946
pyspark-flame	2983	97.45654390839309
darglint	2984	97.45765023239703
pybtex-docutils	2985	97.45875653167893
tika	2986	97.45986265790648
cmake-format	2987	97.46096853691355
yellowbrick	2988	97.46207395856275
robotframework-pabot	2989	97.46317923187966
os-vif	2990	97.4642838500623
fissix	2991	97.46538825810754
python3-keyczar	2992	97.46649241893228
pyobjc-framework-fsevents	2993	97.46759638198064
airflow-exporter	2994	97.468700332668
nmslib	2995	97.46980399905179
waiting	2996	97.47090703502337
systemd-python	2997	97.47200972488626
pyros-genmsg	2998	97.47311236530507
deepspeech	2999	97.47421479558646
cybox	3000	97.47531681795408
ulid-py	3001	97.47641860546223
stix	3002	97.47752023227709
colour-runner	3003	97.47861996785527
unicorn	3004	97.47971934496374
anaconda	3005	97.48081741180368
sounddevice	3006	97.48191469989914
django-elasticsearch-dsl	3007	97.48301114744494
ansible-runner	3008	97.48410714999389
dataset	3009	97.48520270754598
pip-licenses	3010	97.48629602775273
django-nested-admin	3011	97.48738911310004
titlecase	3012	97.48847941721695
honeycomb-beeline	3013	97.48956811440074
azureml-mlflow	3014	97.49065597103491
requests-oauth	3015	97.49174325906198
pysha3	3016	97.49283036167368
pyobjc-framework-cfnetwork	3017	97.49391734067517
flask-pymongo	3018	97.49500361509827
ropgadget	3019	97.49608890063945
xdis	3020	97.4971716274487
flask-security	3021	97.49825348898624
jsbeautifier	3022	97.49933472011159
pyobjc-framework-systemconfiguration	3023	97.50041585234874
junitxml	3024	97.50149582264962
python-qpid-proton	3025	97.50257554573004
pyobjc-framework-webkit	3026	97.5036552440884
awscrt	3027	97.50473392884281
datacompy	3028	97.50581251470902
plyvel	3029	97.50688903628424
zc-recipe-egg	3030	97.5079654836933
tfq-nightly	3031	97.50904104110866
typepy	3032	97.51011604227793
pdpbox	3033	97.51118967137353
tfx	3034	97.5122615204817
pyqtwebengine	3035	97.51333184918391
raygun4py	3036	97.51440206663692
django-admin-tools	3037	97.51547207395252
pylbfgs	3038	97.51654205654606
pycld2	3039	97.51761013554193
html-text	3040	97.5186771885728
django-cors-middleware	3041	97.51974419215958
py-dateutil	3042	97.52080958881325
shade	3043	97.52187408311217
segtok	3044	97.52293589506888
git-remote-codecommit	3045	97.52399695300315
sfmergeutility	3046	97.5250573805252
mixbox	3047	97.52611764735391
libfaketime	3048	97.52717693766175
pybrake	3049	97.52823617852549
vdms	3050	97.52929398551046
mparticle	3051	97.53035174305133
stagger	3052	97.53140870948667
pyobjc-framework-launchservices	3053	97.53246566356097
mbstrdecoder	3054	97.53352253110812
compress-json	3055	97.53457733436427
weakrefmethod	3056	97.53563017221761
flask-redis	3057	97.53668286173867
nbstripout	3058	97.53773551417663
pyicu	3059	97.53878699231736
django-colorfield	3060	97.53983730852181
bowler	3061	97.54088758764318
python-ironicclient	3062	97.54193586427868
spooky	3063	97.54298310258818
retry-requests	3064	97.54403005659412
sfctl	3065	97.54507670157446
aws	3066	97.54612281503078
etcd3gw	3067	97.54716839696307
python-magnumclient	3068	97.54821347209337
interval	3069	97.54925807750476
libarchive	3070	97.55030262111104
bashrc	3071	97.55134329571682
pip-compile-multi	3072	97.55238384671236
cli-helpers	3073	97.55342394035
cmreshandler	3074	97.55446370024
untangle	3075	97.55550242180401
pyobjc-framework-coreservices	3076	97.55654082198139
xlutils	3077	97.55757909854852
kivy	3078	97.55861469277346
instantmusic	3079	97.55965000269484
django-pipeline	3080	97.56068480581425
pyobjc-framework-exceptionhandling	3081	97.56171944824035
swifter	3082	97.56275172971087
python-gettext	3083	97.56378387521013
pydevd-pycharm	3084	97.5648159836263
python-monkey-business	3085	97.56584710316059
django-sslserver	3086	97.56687812380666
zdesk	3087	97.56790811848775
pyros-genpy	3088	97.56893797719759
zconfig	3089	97.56996779882434
yamlloader	3090	97.57099744739676
uhashring	3091	97.5720263790298
umpy	3092	97.57305443303012
checksumdir	3093	97.57408209147769
ldclient-py	3094	97.57510947798274
django-mathfilters	3095	97.57613629588067
gapic-google-cloud-spanner-v1	3096	97.57716287891915
uwsgitop	3097	97.57818901696078
proto-google-cloud-spanner-v1	3098	97.57921504375318
gapic-google-cloud-spanner-admin-database-v1	3099	97.58023971083296
proto-google-cloud-spanner-admin-instance-v1	3100	97.5812642048584
proto-google-cloud-spanner-admin-database-v1	3101	97.58228817972083
gapic-google-cloud-spanner-admin-instance-v1	3102	97.58331199388995
python-vagrant	3103	97.58433575861497
pyxero	3104	97.58535930084157
b0mb3r	3105	97.586381718215
pytest-localserver	3106	97.58740386364587
pyobjc-framework-diskarbitration	3107	97.5884257742173
pyprind	3108	97.58944757353952
zope-exceptions	3109	97.59046865592235
evdev	3110	97.59148865053507
markdown-it-py	3111	97.59250700113161
simple-settings	3112	97.59352531464508
rootpath	3113	97.59454270108175
pyunpack	3114	97.59555903683138
opencensus-correlation	3115	97.59657521188771
backports-functools-partialmethod	3116	97.5975902868129
django-configurations	3117	97.5986052134058
jaraco-windows	3118	97.59961980625106
antlr4-python2-runtime	3119	97.60063280452424
sphinx-argparse	3120	97.60164566682614
django-object-actions	3121	97.60265850440601
ruptures	3122	97.6036710576823
simpleitk	3123	97.6046829805464
zodb	3124	97.60569421119314
flatdict	3125	97.60670525642453
py-mini-racer	3126	97.60771541166218
os-xenapi	3127	97.6087215619281
affinegap	3128	97.60972765038889
unipath	3129	97.610733392741
lob	3130	97.6117377382974
simpy	3131	97.6127420714928
pansi	3132	97.613746318161
python-keycloak	3133	97.61475032996978
tlds	3134	97.61575408219704
hl7	3135	97.61675758720382
pycm	3136	97.61775947291646
django-bootstrap-form	3137	97.61875933142117
aiosqlite	3138	97.61975873256802
slimit	3139	97.62075802246564
pyfunceble-dev	3140	97.6217568673664
tensorflow-model-optimization	3141	97.62275523018721
django-fernet-fields	3142	97.62375344467574
anytemplate	3143	97.62475154791507
snitun	3144	97.62574932976776
cursive	3145	97.62674698801021
dask-ml	3146	97.62774421361684
zope-configuration	3147	97.62874069756202
django-select2	3148	97.6297368724816
jupyter-server	3149	97.63073294851299
ndjson	3150	97.63172870315776
zope-testing	3151	97.63272429710922
awslogs	3152	97.63371979217249
skims	3153	97.63471440960305
aws-parallelcluster-node	3154	97.63570874273006
pipreqs	3155	97.63670227239054
yarg	3156	97.63769551774743
django-extra-fields	3157	97.63868805852599
apnswrapper	3158	97.63968043861122
english	3159	97.64067236133856
drf-writable-nested	3160	97.64166424698284
reprint	3161	97.64265537860464
grandalf	3162	97.6436461641178
collectfast	3163	97.64463566408446
o365	3164	97.64562484266447
business-duration	3165	97.64661366277481
aws-cdk-aws-glue	3166	97.64760247052413
dedupe-hcluster	3167	97.64859119174628
simplekv	3168	97.64957973991409
flask-apispec	3169	97.65056695309131
django-annoying	3170	97.65155399321421
python3-logstash	3171	97.65253893196302
django-json-widget	3172	97.65352316613348
jaraco-ui	3173	97.65450683169684
pyobjc	3174	97.65548856894046
ebooklib	3175	97.65646993535336
pytorch-transformers	3176	97.65745084440837
pygeocoder	3177	97.6584314567988
pytorch-transformers-pvt-nightly	3178	97.65941135224985
janome	3179	97.66039080270404
azureml-interpret	3180	97.66136996885469
roman	3181	97.66234912264429
django-money	3182	97.66332738644017
traces	3183	97.66430441413367
xattr	3184	97.66528098446928
everett	3185	97.6662575053608
django-hijack	3186	97.66723351945033
svn	3187	97.6682093481245
lpc-checksum	3188	97.66918506554947
uncompyle6	3189	97.67015939853974
petl	3190	97.67113342250443
pytest-parallel	3191	97.67210650703127
jupyter-pip	3192	97.67307904767308
pyinstrument-cext	3193	97.67405083429243
random-user-agent	3194	97.67502182980623
btnamespace	3195	97.67599236796217
jaraco-structures	3196	97.67696265889761
pbkdf2	3197	97.67793254191926
pyramid-mako	3198	97.67890240021887
json-logic	3199	97.67987194949288
zope-publisher	3200	97.68084107849208
brunel	3201	97.68181003443694
django-two-factor-auth	3202	97.68277729692151
transforms3d	3203	97.68374432454664
django-solo	3204	97.68471006662529
pyobjc-framework-screensaver	3205	97.68567489398814
avalara	3206	97.6866385841368
geog	3207	97.68760208887011
pyobjc-framework-coretext	3208	97.68856551943726
octoprint-filecheck	3209	97.68952830723117
restrictedpython	3210	97.69049100849792
blockdiag	3211	97.69145363559852
pyobjc-framework-syncservices	3212	97.69241533562233
esrally	3213	97.69337688731385
pyobjc-framework-coredata	3214	97.69433751192857
win-unicode-console	3215	97.69529767918542
gin-config	3216	97.69625763630484
pyobjc-framework-addressbook	3217	97.69721674051361
django-cleanup	3218	97.6981753873645
pyobjc-framework-corebluetooth	3219	97.69913373755082
clang	3220	97.7000919146828
snorkel	3221	97.70104973334509
curtsies	3222	97.70200703284438
wsme	3223	97.70296424581649
pdoc3	3224	97.70392116212403
nbgitpuller	3225	97.70487650858153
robotframework-debuglibrary	3226	97.70583166962366
coala-bears	3227	97.7067861631705
pyobjc-framework-scriptingbridge	3228	97.70774044657996
conan-package-tools	3229	97.7086944209638
supermercado	3230	97.70964835826457
flask-opentracing	3231	97.71060034252356
flake8-colors	3232	97.7115522526164
nanotime	3233	97.71250390312774
pyobjc-framework-corelocation	3234	97.71345545475089
georaptor	3235	97.71440674679252
pyobjc-framework-inputmethodkit	3236	97.71535755675424
flake8-broken-line	3237	97.71630769922066
tendo	3238	97.71725752030046
pyeapi	3239	97.71820723013104
utmp	3240	97.7191569276006
datefinder	3241	97.72010451133507
zope-lifecycleevent	3242	97.7210516624337
setupmeta	3243	97.72199847978467
py2-ipaddress	3244	97.72294437005884
zope-location	3245	97.72389022324995
flask-log-request-id	3246	97.72483602699697
zope-dottedname	3247	97.72578160824555
instagramapi	3248	97.72672654672088
levenshtein-search	3249	97.72767138630805
zope-i18n	3250	97.72861503923689
pyobjc-framework-imagecapturecore	3251	97.72955762911768
pytest-test-groups	3252	97.7304995638642
junos-eznc	3253	97.73144136263946
pyspark-asyncactions	3254	97.73238307488755
atomos	3255	97.73332450283209
zope-cachedescriptors	3256	97.73426567119512
pyobjc-framework-corewlan	3257	97.73520682719713
editorconfig	3258	97.73614785958891
pyobjc-framework-libdispatch	3259	97.73708883017555
mixer	3260	97.73802967715197
hypercorn	3261	97.738970326352
pyobjc-framework-scenekit	3262	97.7399102338906
cantools	3263	97.7408499930969
pyobjc-framework-imserviceplugin	3264	97.74178936911147
pyobjc-framework-avkit	3265	97.74272865859886
trufflehogregexes	3266	97.74366754017248
zope-traversing	3267	97.74460542050313
pyobjc-framework-avfoundation	3268	97.7455432513897
django-ordered-model	3269	97.74648090922194
pyobjc-framework-notificationcenter	3270	97.74741836927781
pyobjc-framework-storekit	3271	97.74835568100137
pyobjc-framework-mapkit	3272	97.74929294328084
pyobjc-framework-photosui	3273	97.75023018083826
python-quickbooks	3274	97.75116729478545
pyobjc-framework-photos	3275	97.75210385248656
stop-words	3276	97.75304026185538
pyobjc-framework-cryptotokenkit	3277	97.75397659705804
pyobjc-framework-modelio	3278	97.7549129198997
zope-contenttype	3279	97.75584903260393
pyobjc-framework-multipeerconnectivity	3280	97.75678504641999
pyobjc-framework-gamecenter	3281	97.75772071412737
pandarallel	3282	97.75865575142252
efficientnet	3283	97.75959076399565
pyobjc-framework-networkextension	3284	97.76052566531955
colcon-coveragepy-result	3285	97.76146034414501
pyobjc-framework-contactsui	3286	97.7623948375551
pyobjc-framework-spritekit	3287	97.76332924443804
pyobjc-framework-contacts	3288	97.76426363895997
datascience	3289	97.76519782334448
rocketchat-api	3290	97.76613179759158
pyobjc-framework-safariservices	3291	97.7670655246182
django-enumfields	3292	97.76799889317512
ebcdic	3293	97.76893176729111
smdebug	3294	97.76986387502359
microversion-parse	3295	97.770795945673
google-cloud-redis	3296	97.771726767859
strsim	3297	97.77265742935167
python-binary-memcached	3298	97.7735876952916
hvplot	3299	97.77451726901417
importlab	3300	97.77544673148753
flask-cache	3301	97.77637561299277
pyobjc-framework-intents	3302	97.77730440797085
datarobot	3303	97.77823289392332
django-redis-sessions	3304	97.77916131807066
bintrees	3305	97.78008944555344
basicauth	3306	97.78101685609683
dbnd-spark	3307	97.78194257317993
gssapi	3308	97.78286784526617
ibm-db-sa	3309	97.78379257346738
nbdime	3310	97.78471560820829
pyobjc-framework-installerplugins	3311	97.78563806198107
pyhacrf-datamade	3312	97.78656020672825
pyobjc-framework-applescriptkit	3313	97.78748183231244
zope-browser	3314	97.78840319831512
pyobjc-framework-automator	3315	97.78932398334968
scikit-plot	3316	97.79024469421809
pyobjc-framework-searchkit	3317	97.79116510842192
sphinx-tabs	3318	97.79208520123913
pyobjc-framework-preferencepanes	3319	97.79300507155791
hackingtools	3320	97.79392485534953
bpemb	3321	97.79484449080886
pycallgraph	3322	97.79576402737999
flask-mongoengine	3323	97.79668310659324
pyramid-tm	3324	97.79760065303952
docformatter	3325	97.79851766796178
pypowervm	3326	97.79943438621945
djoser	3327	97.80035079545154
pyobjc-framework-latentsemanticmapping	3328	97.80126716760054
oslo-vmware	3329	97.80218313183575
pyobjc-framework-coreaudio	3330	97.8030988488505
zxcvbn	3331	97.80401418267348
zope-tales	3332	97.80492938052521
jupytext	3333	97.8058442940734
zope-site	3334	97.80675894804007
img2pdf	3335	97.80767358964573
pyobjc-framework-servicemanagement	3336	97.80858807055807
pyobjc-framework-instantmessage	3337	97.80950245258222
pyobjc-framework-dictionaryservices	3338	97.81041595697367
webexteamssdk	3339	97.81132943664308
striprtf	3340	97.81224260728688
databases	3341	97.81315566668147
pyobjc-framework-collaboration	3342	97.81406860246582
modin	3343	97.81497931326587
zope-pagetemplate	3344	97.81588973976235
dbnd-qubole	3345	97.81680016625883
bcpandas	3346	97.81771007359232
pyobjc-framework-applescriptobjc	3347	97.81861989439864
cwltool	3348	97.81952952978959
energycapsdk	3349	97.8204390786534
pyobjc-framework-calendarstore	3350	97.82134830613055
gluonnlp	3351	97.82225705152779
virgil-crypto-lib	3352	97.82316501818052
pyobjc-framework-applicationservices	3353	97.82407281177889
django-rest-slack	3354	97.82498059301626
pyobjc-framework-opendirectory	3355	97.82588801578393
browsermob-proxy	3356	97.82679541382956
ipwhois	3357	97.82770207021375
pyobjc-framework-eventkit	3358	97.82860855354359
pwntools	3359	97.82951401090845
pytest-testrail	3360	97.830419295219
dnspython3	3361	97.83132349175942
pyobjc-framework-security	3362	97.83222739163526
pyobjc-framework-accounts	3363	97.83313129151111
pyobjc-framework-social	3364	97.83403436319836
stem	3365	97.83493716294306
win-inet-pton	3366	97.83583971546732
colorhash	3367	97.83674167466239
zope-tal	3368	97.83764346080315
zope-annotation	3369	97.83854490083523
pyobjc-framework-securityinterface	3370	97.83944585878737
glance-store	3371	97.84034648299188
pyobjc-framework-netfs	3372	97.84124666219952
codespell	3373	97.84214642113234
devsnets	3374	97.84304562381911
ibm-watson	3375	97.84394476470072
pyobjc-framework-cloudkit	3376	97.8448438190552
yamlpath	3377	97.84574235424664
pyobjc-framework-findersync	3378	97.84664075346684
pyobjc-framework-mediaaccessibility	3379	97.84753894254963
django-test-without-migrations	3380	97.84843711927138
djangorestframework-gis	3381	97.84933483863526
coincurve	3382	97.85023226133455
pyobjc-framework-medialibrary	3383	97.85112946153544
pyobjc-framework-gamekit	3384	97.85202663701426
rusty-rlp	3385	97.85292344166236
pyobjc-framework-localauthentication	3386	97.85381973950848
pyobjc-framework-gamecontroller	3387	97.85471601263257
pyobjc-framework-gameplaykit	3388	97.85561205089718
scikit-surprise	3389	97.85650808916179
pytest-faulthandler	3390	97.85740409034335
pyobjc-framework-iosurface	3391	97.85829989374851
zope-filerepresentation	3392	97.85919527687886
django-reversion-compare	3393	97.86008986890367
pyobjc-framework-mediaplayer	3394	97.86098400357061
symspellpy	3395	97.86187769324069
zope-browserresource	3396	97.8627709379139
rules	3397	97.86366378703433
localstack-client	3398	97.86455600574256
z3c-pt	3399	97.86544803903541
zope-size	3400	97.86633959024834
rlr	3401	97.86723057285417
pyobjc-framework-coreaudiokit	3402	97.86812144421077
rosdistro	3403	97.8690122166792
sauceclient	3404	97.86990281609327
gardener-cicd-libs	3405	97.87079340314634
trollius	3406	97.8716838913112
aws-cdk-aws-stepfunctions-tasks	3407	97.87257414461664
redlock-py	3408	97.8734641754236
zope-browserpage	3409	97.87435415678651
sparse-dot-topn	3410	97.87524366843047
open3d	3411	97.87613279688271
logger	3412	97.87702166575343
svgwrite	3413	97.87791010198833
comet-git-pure	3414	97.87879816739252
python-intercom	3415	97.87968597321519
categorical-distance	3416	97.88057355653943
pyobjc-framework-discrecording	3417	97.88145990376128
zope-contentprovider	3418	97.88234620153902
os-resource-classes	3419	97.88323232626244
dask-glm	3420	97.88411777112955
gherkin-official	3421	97.88500314183051
flask-oidc	3422	97.88588788211923
google-cloud-asset	3423	97.88677231338238
dedupe-variable-datetime	3424	97.88765521187854
pybullet	3425	97.88853783843219
fvcore	3426	97.8894204526248
gcovr	3427	97.89030204085243
sqlalchemy-diff	3428	97.89118330769344
traittypes	3429	97.89206453745138
sqlobject	3430	97.89294559415498
doit	3431	97.89382603280738
gdal	3432	97.89470610062907
web-py	3433	97.8955858841472
zope-viewlet	3434	97.89646521030745
pysolr	3435	97.89734383188933
pyobjc-framework-videotoolbox	3436	97.89822235458303
pygelf	3437	97.8991008649157
pyobjc-framework-coremedia	3438	97.89997935052631
browserstack-local	3439	97.90085767544362
bcpy	3440	97.90173559244714
pyobjc-framework-coremediaio	3441	97.90261323750813
handyspark	3442	97.90349009146358
pyobjc-framework-mediatoolbox	3443	97.9043667105596
google-cloud-build	3444	97.90524285993669
pgpy	3445	97.90611883625945
dirq	3446	97.90699412036487
beagle	3447	97.90786903363957
mypy-boto3-ec2	3448	97.90874309400361
parquet	3449	97.90961656103852
iniparse	3450	97.91048976849191
jaxlib	3451	97.91136287705712
zope-processlifetime	3452	97.91223546645932
azure-mgmt-servermanager	3453	97.91310785808514
pyobjc-framework-corespotlight	3454	97.91397890235935
pyobjc-framework-securityfoundation	3455	97.9148489453906
pyobjc-framework-ituneslibrary	3456	97.91571844453682
integrationhelper	3457	97.9165875110472
pyobjc-framework-vision	3458	97.91745640450323
prov	3459	97.91832497657266
matplotlib-venn	3460	97.91919337558774
contractions	3461	97.92006165099258
pyobjc-framework-dvdplayback	3462	97.92092904876472
pyobjc-framework-externalaccessory	3463	97.92179607570614
mapbox-vector-tile	3464	97.92266268237276
python-helpscout-v2	3465	97.9235288934866
pyobjc-framework-osakit	3466	97.92439498099021
pyobjc-framework-coreml	3467	97.92526104377177
towncrier	3468	97.92612674808363
awesome-slugify	3469	97.92699222989705
iso4217	3470	97.92785726671363
pyobjc-framework-discrecordingui	3471	97.92872221700304
zope-ptresource	3472	97.92958690771093
alexapy	3473	97.93045057245384
posix-ipc	3474	97.93131360678454
mmlspark	3475	97.93217651750498
mr-developer	3476	97.93303848878762
highered	3477	97.93390046007026
trufflehog	3478	97.93476225829855
rasa-sdk	3479	97.93562286986854
relstorage	3480	97.93648344435547
pyomo	3481	97.93734389523216
google-endpoints-api-management	3482	97.93820239306706
gcdt-bundler	3483	97.93905959299445
htmlparser	3484	97.93991668167263
rstr	3485	97.94077352313033
python-tds	3486	97.94163022861676
python-status	3487	97.94248658799451
python-debian	3488	97.94334150113248
google-endpoints	3489	97.94419558608183
simplecosine	3490	97.94504896645283
pyutilib	3491	97.94590209960334
pycontextnlp	3492	97.9467546888688
ara	3493	97.94760703091379
django-graphql-jwt	3494	97.94845879199063
torchfile	3495	97.94930925515997
protorpc	3496	97.95015940930372
gardener-cicd-cli	3497	97.95100950164233
oss2	3498	97.95185918606717
datetime-distance	3499	97.9527087592428
pytest-dotenv	3500	97.95355759075697
asyncpool	3501	97.95440600199635
visdom	3502	97.95525349851994
django-boto	3503	97.95610016685492
py-healthcheck	3504	97.95694618005565
pyftdi	3505	97.95779190895281
tensorboard-logger	3506	97.95863742771257
emails	3507	97.95948221717194
hdx-python-utilities	3508	97.96032687066003
ccy	3509	97.96117104206817
mechanicalsoup	3510	97.96201487972867
domain2idna	3511	97.9628579510057
cnvrg	3512	97.9637003424264
shtab	3513	97.96454251134868
rosdep	3514	97.96538418582999
tryme	3515	97.96622561309084
git-pylint-commit-hook	3516	97.96706700326861
retworkx	3517	97.96790820803102
googleappenginecloudstorageclient	3518	97.9687479541926
pytest-airflow	3519	97.96958667438919
google-cloud-datacatalog	3520	97.97042533278066
azureml-widgets	3521	97.9712632989548
zvmcloudconnector	3522	97.97210116624075
watchgod	3523	97.97293820533808
email-reply-parser	3524	97.97377470055036
mirakuru	3525	97.97461102270832
kaleido	3526	97.97544734486627
mypy-boto3-dynamodb	3527	97.97628364230216
l18n	3528	97.9771195936294
bcp	3529	97.97795529773616
rasa	3530	97.97879039615273
lepl	3531	97.97962496304528
pyobjc-framework-colorsync	3532	97.98045901077482
aliyun-python-sdk-core-v3	3533	97.98129176059686
docxtpl	3534	97.98212392945076
django-cms	3535	97.98295604886057
singer-python	3536	97.98378805702116
static3	3537	97.98461910102189
python-schema-registry-client	3538	97.98544925502888
aurflux	3539	97.98627931014771
django-jinja	3540	97.98710864832712
azureml-automl-runtime	3541	97.9879379123404
ocspbuilder	3542	97.9887664594143
asammdf	3543	97.98959493232205
djangocms-admin-style	3544	97.99042281190063
fake-awsglue	3545	97.99125065439615
pyfastx	3546	97.99207784175742
bpython	3547	97.99290462120489
workflow	3548	97.99373034996532
uproot	3549	97.99455528762022
phpserialize	3550	97.99537976791723
celery-redbeat	3551	97.99620370432919
tfp-nightly	3552	97.99702683727457
pyexcelerate	3553	97.99784995785896
django-dotenv	3554	97.99867296719412
elastiknn-client	3555	97.99949496292533
hydra-core	3556	98.00031692157344
shodan	3557	98.00113790370068
pynvim	3558	98.00195883638384
atx	3559	98.00277907684963
hdx-python-country	3560	98.00359905773392
south	3561	98.00441844528908
glfw	3562	98.0052375114576
greenery	3563	98.00605639221077
nested-lookup	3564	98.00687465491274
django-registration	3565	98.00769243553478
stepfunctions	3566	98.00850995657531
flask-shell-ipython	3567	98.00932745289379
pyspellchecker	3568	98.01014482560203
gdata	3569	98.0109621117831
property-cached	3570	98.01177911366064
awkward	3571	98.01259590540076
pyinstrument	3572	98.0134120914507
mimerender	3573	98.01422817861246
jupyter-telemetry	3574	98.01504400619271
csvkit	3575	98.01585948766429
certipy	3576	98.0166743140016
petname	3577	98.01748890547947
conllu	3578	98.01830344751322
jstyleson	3579	98.01911680288869
python-logstash-async	3580	98.01993002229288
pytest-black	3581	98.02074301919865
pyminizip	3582	98.02155541041425
pytest-datadir	3583	98.02236631830698
ocspresponder	3584	98.02317680592488
django-filer	3585	98.02398645299316
sonopy	3586	98.02479533367796
pycontracts	3587	98.02560388061511
accesscontrol	3588	98.0264119331113
flake8-plugin-utils	3589	98.02721945408346
kitchen	3590	98.02802667839106
appier-extras	3591	98.02883354422895
pyramid-debugtoolbar	3592	98.0296402864566
django-statici18n	3593	98.03044667021456
sq-native	3594	98.03125269550283
pykafka	3595	98.03205841176549
graphene-sqlalchemy	3596	98.03286397969588
azureml-explain-model	3597	98.03366909026836
pulpcore-client	3598	98.03447285348923
azure-storage-file-share	3599	98.0352761346302
sphinx-gallery	3600	98.03607889660813
acquisition	3601	98.03688148553175
alphabet-detector	3602	98.03768365418054
sfx-jaeger-client	3603	98.03848568685808
sqlalchemy-utc	3604	98.03928742287104
sip	3605	98.04008894874659
sseclient	3606	98.0408904622611
fuzzyset	3607	98.04169191397052
osc-placement	3608	98.04249284651692
automunge	3609	98.04329343295464
dictalchemy	3610	98.04409379689393
inforion	3611	98.04489409902813
aliyun-python-sdk-kms	3612	98.04569374602804
pycobertura	3613	98.04649317052952
genshi	3614	98.04729252086484
janus	3615	98.04809156217459
azure-mgmt-automation	3616	98.04889052931817
pyang	3617	98.04968926160231
sphinx-markdown-builder	3618	98.05048721514194
grpclib	3619	98.05128490910008
pyobjc-framework-network	3620	98.05208228167159
pyobjc-framework-usernotifications	3621	98.05287902383087
py-zabbix	3622	98.05367575362912
modernize	3623	98.05447206315256
bcdoc	3624	98.05526819962168
moderngl	3625	98.05606400234315
django-admin-sso	3626	98.05685919937443
monthdelta	3627	98.05765421099036
pretty-bad-protocol	3628	98.05844849330589
sanic-jwt	3629	98.05924263965015
paramiko-expect	3630	98.06003641516368
marshmallow-union	3631	98.0608301288721
rapid-framework	3632	98.0616231132801
djangorestframework-bulk	3633	98.06241502227903
apispec-webframeworks	3634	98.06320686947284
libconf	3635	98.06399824694772
imagecodecs	3636	98.06478905581551
seqdiag	3637	98.06557970399
apyori	3638	98.06636931383845
smtpapi	3639	98.06715852813416
pyobjc-framework-businesschat	3640	98.06794758173655
pyvim	3641	98.06873643756255
tox-gh-actions	3642	98.06952526866651
datapackage	3643	98.07031400088229
edx-drf-extensions	3644	98.07110237462837
pybreaker	3645	98.0718903157386
pyobjc-framework-adsupport	3646	98.07267783657402
django-templated-mail	3647	98.0734649247736
opentelemetry-api	3648	98.07425148144915
pyminifier	3649	98.07503797631959
crochet	3650	98.07582417452545
cbor	3651	98.07661017495492
pysmartdl	3652	98.07739580455369
pyobjc-framework-naturallanguage	3653	98.07818127345914
fcm-django	3654	98.07896666819845
rest-condition	3655	98.07975180335625
postgres	3656	98.08053653060026
bagit	3657	98.08132028132337
rpi-gpio	3658	98.08210348816144
alembic-verify	3659	98.08288639833494
